0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
Scooter Gillette,Fairleigh Dickinson,NEC,27,52,118.2,17.6,61.6,64.6,10.5,13,2.9,17.3,64,92,0.696,77,124,0.621,0,1,0,7.9,1,73.6,Sr,6-9,25,2.00257,113.359,5.6,2014,11150,all,26.2,0.25807856,70,108,7,16,0.6481,0.4375,18,20,0.9
Nikola Cerina,Northwestern,B10,32,21.1,77.8,12.1,48.1,44.6,6.4,13.6,7.9,30.2,7,21,0.333,13,24,0.542,0,3,0,1.5,2.5,77.8,Sr,6-9,45,-0.490046,71.5184,8.1,2014,11158,all,,0.625,12,19,1,5,0.6316,0.2,1,2,0.5
Jordan Borucki,American,Pat,1,0.1,0,20,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Sr,6-4,33,-0.304262,0,0,2014,11159,all,,0,,,,,,,,,
Alex Osborne,Loyola Marymount,WCC,31,52.4,100.5,16,49,50.5,8.8,18.7,3.8,15.9,36,66,0.545,73,149,0.49,0,0,0,2.1,3.2,44.3,Sr,6-6,15,0.694471,97.2068,6.1,2014,11337,all,,0.44831641,47,75,26,74,0.6267,0.3514,14,15,0.9333
Dragan Sekelja,Florida Atlantic,CUSA,20,29,90.5,21.1,47.9,52.8,6.7,22.5,17.5,29.9,32,50,0.64,34,71,0.479,0,0,0,3.1,0.7,70.4,Sr,7-0,3,0.237244,91.6128,5.4,2014,11393,all,,0.80555556,31,51,3,20,0.6078,0.15,4,4,1
Justin Cobbs,California,P12,35,82.4,112.8,26.2,50.6,56.8,1.7,8.1,35.5,16.7,143,175,0.817,153,301,0.508,32,96,0.333,0.3,1.5,44.1,Sr,6-2,1,4.30666,125.018,2.2,2014,11425,all,57,2.39998353,71,111,82,190,0.6396,0.4316,4,4,1
Christian Salecich,SIU Edwardsville,OVC,29,57.6,110.1,15.3,51.5,53.4,1.6,8.7,17.7,14.6,20,27,0.741,30,61,0.492,37,105,0.352,0.2,1.6,16.3,Sr,6-3,15,0.982052,99.9256,2.5,2014,11441,all,48.8,2.42293107,20,32,10,29,0.625,0.3448,1,1,1
Coron Williams,Wake Forest,ACC,33,62.9,130.3,15.3,60.8,62.6,2,7.4,10.1,4.6,31,37,0.838,46,75,0.613,71,176,0.403,0.4,1.6,14.7,Sr,6-1,13,3.62247,129.022,2.5,2014,11482,all,,3.80033003,15,21,31,54,0.7143,0.5741,0,0,
Quincy Diggs,Akron,MAC,33,71.2,98.5,25.4,49.2,52.3,3.2,15.8,19.3,22.5,86,133,0.647,88,187,0.471,50,144,0.347,0.5,3.6,40.2,Sr,6-6,13,1.9171,106.349,2.2,2014,11552,all,,0.96775491,51,89,43,105,0.573,0.4095,2,2,1
Chris Fouch,Drexel,CAA,30,85.3,108.2,27,47.6,52.2,2.2,8.4,14.1,8.3,106,129,0.822,114,244,0.467,72,222,0.324,0.3,1.5,27.7,Sr,6-2,3,3.57239,116.984,3.1,2014,11616,all,42.6,1.57890582,46,88,68,156,0.5227,0.4359,0,0,
Chris Harriel,UC Riverside,BW,25,33.6,71.6,19.1,32.5,34.9,4.1,9.7,8.6,18.6,20,45,0.444,18,53,0.34,11,53,0.208,1.3,1.3,42.5,Sr,6-4,15,-1.01935,69.1107,2.8,2014,11662,all,,0.70833333,14,31,4,21,0.4516,0.1905,2,2,1
Ebuka Anyaorah,North Carolina Central,MEAC,26,16.1,100,17.6,56.6,61.9,4.2,10.9,3.8,26.8,24,34,0.706,17,27,0.63,3,11,0.273,3,0.9,89.5,Sr,6-4,5,0.177051,94.037,3.4,2014,11704,all,51.4,0.24991875,15,22,2,5,0.6818,0.4,0,0,
Chris Dixon,UNC Wilmington,CAA,30,58.4,88.6,21.5,41.3,45.8,1.5,12.7,19.9,21.4,45,59,0.763,59,129,0.457,19,83,0.229,0.3,2.5,27.8,Sr,6-0,1,0.164938,89.6929,2.2,2014,11768,all,,1.20750552,34,67,25,63,0.5075,0.3968,0,0,
Ja'Rob McCallum,IUPUI,Sum,13,23.9,98.9,23,54.7,57.5,0.9,11.3,11.1,19.9,13,14,0.929,21,42,0.5,21,54,0.389,0,2.2,14.6,Sr,6-0,2,0.963752,100.696,4,2014,11774,all,8.4,0.61904172,12,17,9,25,0.7059,0.36,0,0,
Karl Moton,UAB,CUSA,4,0.4,160.5,14.1,75,75,0,40.7,0,0,0,0,0,0,0,0,1,2,0.5,0,0,0,Sr,5-11,23,0.282762,152.874,0,2014,11776,all,,,0,0,0,0,,,0,0,
Ovie Soko,Duquesne,A10,30,77.6,103.1,31.2,48.6,54.7,7.3,22.3,12.1,16,195,289,0.675,157,315,0.498,14,51,0.275,2.4,1.6,79,Sr,6-8,0,3.45403,119.759,4.1,2014,11778,all,27.6,0.62500469,121,193,36,122,0.6269,0.2951,37,40,0.925
Javan Mitchell,Southern,SWAC,29,48.5,87.5,18.6,43.9,47,9.7,11.6,4.6,23.2,37,65,0.569,58,132,0.439,0,0,0,3.7,0.7,49.2,Sr,6-9,44,-0.295299,83.3311,6.4,2014,11821,all,17,0.30953532,39,70,19,62,0.5571,0.3065,2,4,0.5
Sam Prescott,Mount St. Mary's,NEC,33,77.1,103.6,19.7,48.1,51.7,4.8,14.5,11,15.3,60,76,0.789,92,192,0.479,41,127,0.323,0.7,2.1,23.8,Sr,6-3,3,1.49172,101.531,3.4,2014,11831,all,15,1.05554877,59,111,33,81,0.5315,0.4074,1,2,0.5
Brett Roseboro,UMBC,AE,27,38.4,85.4,22.6,44.9,50.2,9.2,22.7,5.5,27.2,35,45,0.778,51,117,0.436,4,10,0.4,5.2,1.6,35.4,Sr,6-10,35,-0.0504335,86.7842,6.8,2014,11989,all,,0.21740917,40,82,11,35,0.4878,0.3143,3,6,0.5
Marquise Simmons,St. Bonaventure,A10,33,55.9,113.1,17.6,59.5,59.2,11.4,16.2,5.4,16.5,44,80,0.55,110,185,0.595,0,0,0,0.5,1.5,43.2,Sr,6-8,33,1.94774,112.783,3.7,2014,11990,all,,0.54058152,88,129,22,56,0.6822,0.3929,3,6,0.5
Chad White,South Dakota St.,Sum,27,76.9,105.3,16.2,50.2,54.5,2.7,10.7,12.4,18.7,50,62,0.806,25,48,0.521,54,163,0.331,1.6,0.9,29.4,Sr,6-6,25,1.3302,99.2869,2.3,2014,12006,all,,1.22217556,17,26,8,20,0.6538,0.4,0,0,
Chris Eversley,Cal Poly,BW,32,78.8,103.7,26.8,45.3,48.7,8.1,20,13.8,10.5,80,113,0.708,121,263,0.46,40,137,0.292,1.4,2.7,28.2,Sr,6-7,33,2.67445,112.127,2.8,2014,12024,all,19.6,1.23254949,58,101,63,161,0.5743,0.3913,10,13,0.7692
Ethan Wragge,Creighton,BE,35,67.6,132.5,14.2,69,70.2,2.5,14.3,5,9.1,31,38,0.816,2,8,0.25,110,234,0.47,0.5,1,15.7,Sr,6-7,34,4.09681,131.365,3.9,2014,12045,all,,1.3500175,1,3,1,5,0.3333,0.2,0,0,
Daylen Harrison,Eastern Michigan,MAC,34,58.3,100.3,14.2,44.4,49.1,5.3,12.4,9.5,16.7,37,47,0.787,54,121,0.446,12,41,0.293,3.2,3.4,29,Sr,6-6,35,0.494605,93.7471,3.2,2014,12069,all,,1.09673174,21,39,33,82,0.5385,0.4024,0,0,
Carl Baptiste,Delaware,CAA,35,68.7,112.2,19.5,57.3,59.6,9.4,21.5,2.9,16.6,67,95,0.705,161,281,0.573,0,0,0,5,0.6,33.8,Sr,6-8,33,2.22919,111,4.9,2014,12086,all,37.2,0.25,107,149,54,132,0.7181,0.4091,20,22,0.9091
Dan Jennings,Long Beach St.,BW,30,66.4,108.1,19.9,60.2,58.8,12.9,21.3,3.9,19.1,42,86,0.488,130,216,0.602,0,0,0,4.1,1.1,39.8,Sr,6-9,35,1.95565,108.687,4.3,2014,12146,all,70,0.29411765,82,113,47,102,0.7257,0.4608,23,24,0.9583
Aaron Clayborn,Texas Southern,SWAC,33,38.7,99.6,16.9,50,50.8,10.7,14.6,6.5,18.7,32,63,0.508,54,108,0.5,0,0,0,1.5,0.3,58.3,Sr,6-6,32,0.258796,92.4492,3.9,2014,12166,all,,0.60718916,46,77,6,28,0.5974,0.2143,8,8,1
Christian Standhardinger,Hawaii,BW,29,79.7,108.6,28.3,47.1,55.4,11,20.7,8.9,18,177,227,0.78,147,305,0.482,12,45,0.267,2.3,2.6,64.9,Sr,6-8,34,3.28676,117.075,3.6,2014,12170,all,65.2,0.51220116,54,86,93,219,0.6279,0.4247,1,1,1
Tomas Bruha,Tulane,CUSA,32,29.5,95,16.1,57.6,56.6,10.5,12.8,3.1,26.8,17,34,0.5,38,66,0.576,0,0,0,3.6,0.8,51.5,Sr,7-0,41,0.140601,90.9996,5.9,2014,12212,all,,0.18523347,32,52,6,14,0.6154,0.4286,7,8,0.875
Ledrick Eackles,McNeese St.,Slnd,29,78.5,99.9,30.1,46.1,51.7,3.7,13.1,17.6,17.7,136,183,0.743,77,208,0.37,75,203,0.369,0.5,2.8,44.5,Sr,6-3,22,2.52433,110.679,3.2,2014,12241,all,,0.78571429,48,102,29,106,0.4706,0.2736,0,1,0
Willis Hall,College of Charleston,CAA,31,82,109.3,20.8,55,57.8,9.5,21.6,6.5,19.7,56,71,0.789,102,189,0.54,43,114,0.377,1.1,1.1,23.4,Sr,6-6,53,2.49635,109.342,2.8,2014,12279,all,,0.40911226,67,103,35,86,0.6505,0.407,1,1,1
Duke Mondy,Oakland,Horz,28,73.8,97.4,22.6,44.2,48.8,4,14.5,25.2,18.4,78,113,0.69,80,190,0.421,28,86,0.326,1.1,5.3,40.9,Sr,6-4,10,1.81713,103.56,3.9,2014,12293,all,38.6,1.71636926,52,97,28,93,0.5361,0.3011,4,4,1
Torin Walker,Middle Tennessee,CUSA,14,4,45.5,18.8,14.3,16.7,11.9,14.2,0,25.9,1,2,0.5,2,14,0.143,0,0,0,0,0,14.3,Sr,6-11,21,-0.536073,44.3496,9.6,2014,12301,all,64.4,0,1,4,1,10,0.25,0.1,0,0,
Aaron Geramipoor,Seton Hall,BE,30,22.2,121.2,9.7,69.8,67.8,5.8,16.7,2.7,16.1,6,12,0.5,30,43,0.698,0,0,0,4.1,1.2,27.9,Sr,6-11,50,0.847334,111.645,6.6,2014,12365,all,,0.49981252,26,31,3,11,0.8387,0.2727,7,7,1
Malik Thomas,Boston University,Pat,35,47.3,91.1,21.4,45.6,48.9,7.3,18,11.9,23.6,38,56,0.679,65,139,0.468,12,43,0.279,2.3,1.6,30.8,Jr,6-7,31,0.341987,92.8389,3.7,2014,12422,all,30.2,0.732125,48,86,17,53,0.5581,0.3208,3,3,1
Aaric Murray,Texas Southern,SWAC,33,78.3,111.1,32,52.3,58.1,8.2,18.4,9.1,14.8,216,293,0.737,203,386,0.526,30,88,0.341,6.9,1.6,61.8,Sr,6-10,24,3.82285,122.446,3.3,2014,12425,all,92.8,0.43528224,131,185,66,191,0.7081,0.3455,44,47,0.9362
Brian Fitzpatrick,Bucknell,Pat,30,61.3,111.4,19.9,60.3,62.3,7.4,17.1,9,19.4,44,61,0.721,110,184,0.598,5,11,0.455,0.9,0.3,31.3,Sr,6-8,10,1.97193,110.879,4,2014,12653,all,,0.6222,80,130,29,53,0.6154,0.5472,7,7,1
Jeronne Maymon,Tennessee,SEC,36,70.5,111.2,20,52.4,57,14,19.8,6.9,19.7,102,149,0.685,121,230,0.526,0,1,0,1.4,1.5,64.5,Sr,6-8,34,2.85443,116.7,3.9,2014,12706,all,85.8,0.54685566,107,172,14,59,0.6221,0.2373,1,2,0.5
Chris Pelcher,New Hampshire,AE,18,42.5,89.3,24.4,46.2,48.2,8.8,25.1,7.7,19.1,24,37,0.649,78,169,0.462,0,0,0,9.3,1.4,21.9,Sr,6-10,44,0.461671,92.5283,4,2014,12719,all,19.2,0.33335,58,114,20,55,0.5088,0.3636,7,9,0.7778
Antwan Burrus,Liberty,BSth,28,64.9,107.5,25.3,49,52.3,11.5,11.7,4.4,13.7,63,86,0.733,150,307,0.489,2,5,0.4,2.8,1.1,27.6,Sr,6-6,24,2.03292,109.468,3.3,2014,12736,all,,0.32558442,102,181,48,125,0.5635,0.384,16,19,0.8421
Zach Bohannon,Wisconsin,B10,14,1.8,159.2,15.1,71.4,75.5,9.4,13.2,0,0,2,2,1,2,4,0.5,2,3,0.667,0,4.7,28.6,Sr,6-6,34,0.486454,160.374,1.5,2014,12769,all,23.4,,1,2,1,2,0.5,0.5,0,0,
George Beamon,Manhattan,MAAC,30,68.6,110.9,27.3,47.1,54.8,5.8,17.3,5.8,12.2,172,208,0.827,117,274,0.427,53,143,0.371,1.1,2.9,49.9,Sr,6-4,24,3.35781,119.164,3,2014,12830,all,,0.4182076,81,155,36,119,0.5226,0.3025,3,3,1
Lawrence Johnson-Danner,Texas Southern,SWAC,33,66,120,11.4,54.2,59.2,2,9,7.3,13.3,46,53,0.868,10,31,0.323,53,134,0.396,0.3,0.9,32.1,Sr,6-4,11,1.63472,105.303,2.1,2014,12877,all,,1.52166428,3,8,7,23,0.375,0.3043,0,0,
Rayner Moquete,Binghamton,AE,29,48.8,95.8,13.2,42.5,44,3.3,9.1,6.5,8.5,17,31,0.548,19,43,0.442,25,90,0.278,0.2,1.9,23.3,Sr,6-1,11,-0.179185,85.1516,3.8,2014,12956,all,,1.45452149,10,20,9,23,0.5,0.3913,0,0,
Fahro Alihodzic,UAB,CUSA,29,61.9,97.5,19.1,44.6,46.9,8.6,16.6,4.6,16,42,71,0.592,104,233,0.446,0,0,0,3.9,1.3,30.5,Sr,6-10,15,0.867664,97.6837,4.1,2014,12966,all,,0.41024688,56,109,48,124,0.5138,0.3871,4,5,0.8
Laquentin Miles,Central Arkansas,Slnd,20,62.4,97.8,36.5,50.3,53.1,7.3,17.8,21,18.1,122,203,0.601,158,312,0.506,11,35,0.314,1.2,2.3,58.5,Sr,6-5,2,3.08494,113.897,2.4,2014,12999,all,,0.6746988,88,121,70,190,0.7273,0.3684,30,31,0.9677
Lucas Nutt,Southeast Missouri St.,OVC,30,71.7,109.1,17,46.8,55.9,0.6,8,30.5,25.8,78,94,0.83,42,99,0.424,20,55,0.364,0.1,1.6,61,Sr,6-1,13,1.33981,100.966,3,2014,13000,all,,2.49273913,33,64,9,35,0.5156,0.2571,0,0,
Jordan Swing,UAB,CUSA,29,53.4,102,15.2,40.8,45.5,3,12.5,17.1,16.1,37,53,0.698,37,73,0.507,17,80,0.212,0.5,1.8,34.6,Sr,6-6,44,0.72593,97.3691,3.4,2014,13015,all,75,2.14822771,30,43,7,30,0.6977,0.2333,8,8,1
David Brown,Western Michigan,MAC,32,84.8,107.4,28.6,50,56.9,2.3,9.5,12.7,16.8,197,256,0.77,95,180,0.528,78,244,0.32,0.5,2.5,60.4,Sr,6-3,5,3.61078,117.967,3.4,2014,13022,all,52.6,0.66292741,79,119,16,60,0.6639,0.2667,0,0,
Shawn Glover,Oral Roberts,Slnd,31,88.2,110.9,29.5,52,56.3,4.3,14.6,11.2,13.3,126,151,0.834,235,471,0.499,24,50,0.48,4.6,1.4,29,Sr,6-7,11,4.12717,121.196,2.4,2014,13127,all,15.4,0.67606864,61,86,174,385,0.7093,0.4519,10,10,1
Bobby Capobianco,Valparaiso,Horz,30,42.8,105,19.5,54.2,59.1,7.7,16.8,11.3,24.3,51,70,0.729,38,69,0.551,18,51,0.353,2,1.4,58.3,Sr,6-10,5,1.0729,105,4.9,2014,13128,all,67.6,0.66664286,35,57,3,12,0.614,0.25,2,2,1
Connor Osborne,Northern Colorado,BSky,29,38.4,94.9,14,50,50.5,7.3,14.9,4.5,23,20,40,0.5,36,72,0.5,0,0,0,3.3,0.5,55.6,Sr,6-9,34,-0.239603,83.3753,5.6,2014,13164,all,8.2,0.5,27,45,9,27,0.6,0.3333,6,6,1
Chaz Williams,Massachusetts,A10,33,87.8,106,25.9,47,52.8,2.6,5.9,36.5,20.9,138,183,0.754,108,253,0.427,54,149,0.362,0.6,2.5,45.5,Sr,5-9,3,3.80137,118.792,3.3,2014,13264,all,,2.02657555,75,155,33,98,0.4839,0.3367,0,0,
Halil Kanacevic,Saint Joseph's,A10,34,79.9,106.8,22,57,57.7,7.6,23.4,27.9,24.2,72,124,0.581,120,208,0.577,18,50,0.36,5,1.3,48.1,Sr,6-8,45,2.90541,113.796,4.6,2014,13304,all,,1.53612114,92,145,28,63,0.6345,0.4444,17,19,0.8947
Bryce Clark,Southern,SWAC,23,16.8,91.4,21.5,35.8,43.5,8.7,16.2,6.1,15.1,22,31,0.71,20,42,0.476,1,18,0.056,1.1,0.9,51.7,Sr,6-7,12,0.0933285,90.8304,4.3,2014,13352,all,,0.54547355,15,25,5,17,0.6,0.2941,0,1,0
Kendrick Washington,Arkansas St.,SB,29,73.1,104.6,18.5,55.3,57.2,6.9,17.5,10.9,20.1,74,122,0.607,102,183,0.557,5,15,0.333,2,1.5,61.6,Sr,6-7,40,1.51632,101.802,4.5,2014,13356,all,,0.8276,89,137,13,46,0.6496,0.2826,1,1,1
Kirk Van Slyke,Arkansas St.,SB,30,75.1,118.1,21.9,58,62.9,7.4,14.3,7.3,14.6,108,132,0.818,118,207,0.57,35,87,0.402,4,1.3,44.9,Sr,6-10,20,3.37681,119.326,3.4,2014,13357,all,,0.58823529,78,120,40,87,0.65,0.4598,2,2,1
Kelsey Barlow,Illinois Chicago,Horz,29,80.1,99.6,28.6,44.6,50,3.5,15.8,28.8,17.6,106,139,0.763,94,226,0.416,48,146,0.329,1,1.9,37.4,Sr,6-5,45,2.67762,111.772,3.5,2014,13370,all,59.6,1.38457821,49,95,45,131,0.5158,0.3435,5,6,0.8333
Corey Stern,Texas St.,SB,26,30.7,97.6,20.3,46.3,52.7,9,19,7.6,20.7,36,51,0.706,38,81,0.469,0,1,0,3,0.7,62.2,Sr,6-7,5,0.433774,96.771,4.7,2014,13389,all,50.8,0.49994583,33,50,5,31,0.66,0.1613,5,5,1
Mike Burwell,Towson,CAA,35,75.1,103.6,21.5,49,52,3.9,10.8,16.4,19.7,75,115,0.652,86,191,0.45,45,122,0.369,1.4,1.2,36.7,Sr,6-5,23,1.69064,103.859,4.2,2014,13401,all,,1.09589107,55,108,31,83,0.5093,0.3735,3,4,0.75
Desmar Jackson,Southern Illinois,MVC,32,82.2,105,31.6,48.3,54.4,5.7,14.7,15.9,17.5,159,203,0.783,182,364,0.5,22,81,0.272,1.7,4.6,45.6,Sr,6-5,3,3.76359,120.576,3.3,2014,13447,all,,0.69892991,102,169,80,195,0.6036,0.4103,32,35,0.9143
Demetrius Walker,Grand Canyon,WAC,6,17.4,95.4,27.1,43.8,51.4,0.6,13.7,10.6,16.2,30,39,0.769,17,36,0.472,10,37,0.27,0.5,2.2,53.4,Sr,6-2,1,2.22236,108.015,2.5,2014,13466,all,82.6,0.57142245,4,8,13,28,0.5,0.4643,0,0,
Victor Rudd,South Florida,Amer,32,83.7,98.6,25.8,45.6,50.5,2.2,20.9,13.2,14.7,121,164,0.738,147,304,0.484,33,127,0.26,1.7,1.1,38.1,Sr,6-9,2,2.51024,109.089,2.5,2014,13471,all,78.4,0.85507582,87,147,60,156,0.5918,0.3846,28,30,0.9333
Sampson Carter,Massachusetts,A10,33,69.5,100.9,19.4,47.8,52.1,5.6,12.9,7.8,18.3,80,114,0.702,79,175,0.451,35,100,0.35,1.2,1,41.5,Sr,6-8,22,1.70535,105.306,3.3,2014,13587,all,,0.67794619,64,126,15,47,0.5079,0.3191,6,7,0.8571
Stephan Van Treese,Louisville,Amer,37,54.1,132.7,8.4,64.5,64,13.9,15.3,5.2,18.7,17,29,0.586,43,67,0.642,1,2,0.5,4,2.7,42,Sr,6-10,44,2.5863,122.155,4.1,2014,13639,all,46.6,1.22721157,41,60,2,7,0.6833,0.2857,8,9,0.8889
Caden Dickerson,Western Kentucky,SB,29,58,98.6,10.6,53.8,53.7,1.7,8.3,9.6,24.8,4,8,0.5,31,53,0.585,22,66,0.333,0,0.8,6.7,Sr,6-5,10,-0.0880474,86.6701,1.5,2014,13640,all,10.6,1.06253399,5,10,26,43,0.5,0.6047,1,1,1
