0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
Jaylen Bond,Temple,Amer,31,67.2,100.1,22.2,47.8,47.3,11.9,19.7,10.4,12.7,19,49,0.388,146,291,0.502,3,24,0.125,1.5,2.2,15.6,Sr,6-8,15,1.95578,106.373,4,2016,22712,all,37,1,95,139,51,153,0.6835,0.3333,3,4,0.75
Dennis Clifford,Boston College,ACC,31,66.5,93.8,22.9,49.6,52.3,8.2,23.7,10.9,20.1,69,112,0.616,118,230,0.513,1,11,0.091,4.5,1.1,46.5,Sr,7-0,24,1.36195,101.226,4.2,2016,22746,all,46,0.59093471,78,122,40,108,0.6393,0.3704,23,24,0.9583
Ryan Sawvell,Wofford,SC,29,34.3,121.6,15.4,59.1,61.6,9.1,20.4,8.5,12.3,21,28,0.75,52,87,0.598,2,6,0.333,0.5,0.7,30.1,Sr,6-8,35,1.35297,114.153,3.6,2016,22820,all,,1.23064912,37,48,15,39,0.7708,0.3846,1,1,1
Keaton Miles,Arkansas,SEC,32,36.8,77.4,17,34.5,36.6,7.9,13.1,10,23.2,21,48,0.438,34,99,0.343,1,4,0.25,5.2,2.3,46.6,Sr,6-7,55,-0.550396,76.3515,6.8,2016,22930,all,52.8,0.85298824,19,39,15,60,0.4872,0.25,8,8,1
Craig McFerrin,McNeese St.,Slnd,26,63.8,100.1,19.5,53.2,54.5,8.9,23.3,8.1,20.4,35,58,0.603,100,184,0.543,0,4,0,2.7,1.2,30.9,Sr,6-7,15,0.750058,95.2717,4.4,2016,22991,all,,0.52079948,64,97,36,87,0.6598,0.4138,1,1,1
Quincy Ford,Northeastern,CAA,28,75.4,103.6,26.4,49,52.8,5.4,18.8,17.9,14.3,92,124,0.742,90,196,0.459,65,187,0.348,2.7,2.4,32.4,Sr,6-8,12,3.11539,112.311,2.4,2016,22996,all,45.2,1.20968252,57,88,33,108,0.6477,0.3056,11,11,1
Aaron Wright,UC Irvine,BW,34,47.4,92.4,14,40.8,48.1,2.8,13.5,16.9,26.2,44,65,0.677,19,55,0.345,14,43,0.326,0.3,2.7,66.3,Sr,6-3,32,-0.0434306,86.3495,5.3,2016,23051,all,,1.5814027,13,35,6,20,0.3714,0.3,0,0,
Mike Best,UC Irvine,BW,36,55.9,98,24.4,48.4,52.1,7.9,17.5,6.5,16.9,66,88,0.75,147,302,0.487,0,2,0,3.4,0.5,28.9,Sr,6-10,33,1.40611,104.926,4.2,2016,23052,all,,0.42108255,83,133,64,169,0.6241,0.3787,26,32,0.8125
Papa Ndao,Saint Joseph's,A10,30,41.2,100.5,13.6,51.5,52.8,3,14.4,8.5,18.9,13,19,0.684,12,27,0.444,37,104,0.356,2.8,1.4,14.5,Sr,6-8,12,0.608467,95.8009,5,2016,23111,all,,1.11111111,8,13,4,14,0.6154,0.2857,0,0,
Eric Washington,Miami OH,MAC,29,75.9,108.3,24.6,50.7,57.9,1.8,11.6,33.4,20.2,126,156,0.808,83,178,0.466,39,101,0.386,0,2.8,55.9,Sr,5-10,33,3.18144,114.35,2.1,2016,23113,all,,1.70889468,50,97,33,81,0.5155,0.4074,0,0,
Will Simonton,Quinnipiac,MAAC,22,18.6,88.9,14.2,47.7,48.3,7.5,11.3,10.9,28.6,6,12,0.5,19,42,0.452,1,1,1,3.2,1.3,27.9,Sr,6-10,24,-0.247987,80.0024,8.5,2016,23142,all,,0.75003437,9,17,9,24,0.5294,0.375,0,0,
Mike Brown,Western Carolina,SC,31,86.6,101.9,28.2,44.3,51.4,6.8,12.1,21.9,18.2,154,191,0.806,128,301,0.425,41,127,0.323,1.2,2.5,44.6,Sr,6-3,2,2.89336,110.647,3.8,2016,23194,all,,1.09182931,81,147,47,154,0.551,0.3052,1,1,1
Brian Darden,Hampton,MEAC,31,77.5,106.1,19.8,46.3,51.2,0.8,5.8,11.9,13.7,81,96,0.844,45,119,0.378,80,237,0.338,0.1,1.3,27,Sr,6-2,14,1.70835,102.603,2.9,2016,23196,all,,1.2083441,23,52,22,67,0.4423,0.3284,0,0,
Barry Cheaney,UNLV,MWC,8,3.8,111.1,8,41.7,47.8,0,6.6,7,0,3,5,0.6,1,2,0.5,1,4,0.25,0,1.1,83.3,Jr,6-1,5,0.207515,97.0589,6.7,2016,23227,all,,,1,1,0,1,1,0,0,0,
Damion Lee,Louisville,ACC,30,81.1,117.9,21.8,51.4,57.1,2.2,11.1,10.7,13.6,113,134,0.843,91,176,0.517,61,179,0.341,0.1,2.8,37.7,Sr,6-6,0,4.25849,123.565,2.5,2016,23228,all,50.8,1.1799964,65,100,26,76,0.65,0.3421,6,6,1
