0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
Moussa Camara,Binghamton,AE,29,75.8,101.9,19.1,47.3,51.6,3,7.8,5.3,15.9,66,89,0.742,56,120,0.467,43,135,0.319,0.3,1.5,34.9,Jr,6-5,1,1.56106,98.0829,2.3,2010,79,all,,0.48833288,43,63,13,57,0.6825,0.2281,6,6,1
Otis Polk,Bowling Green,MAC,29,70.2,99.9,22.3,50.4,52.9,14.8,15.8,6.7,20.1,65,108,0.602,113,224,0.504,0,0,0,5.4,1.5,48.2,Sr,6-9,45,1.80665,101.823,4.8,2010,82,all,,0.40678299,100,171,13,53,0.5848,0.2453,13,15,0.8667
Marc Larson,Bowling Green,MAC,29,52,97.5,17.7,48.4,52.9,12.6,11.9,5.2,23.7,38,53,0.717,62,128,0.484,0,0,0,3.9,0.9,41.4,Sr,6-9,50,0.749621,93.6961,4.2,2010,84,all,,0.36582261,43,75,19,53,0.5733,0.3585,4,4,1
Landon Milbourne,Maryland,ACC,32,73.6,109.2,20.1,51.5,54.4,7.2,10.4,4.8,13.6,67,92,0.728,151,294,0.514,13,37,0.351,3.8,2.2,27.8,Sr,6-7,1,3.13665,113.773,3.4,2010,86,all,79,0.54351304,78,124,73,170,0.629,0.4294,12,14,0.8571
Eric Hayes,Maryland,ACC,32,75.8,124.9,16.4,62.1,64.8,1.5,6.6,21.6,18.4,47,54,0.87,65,117,0.556,61,135,0.452,0.6,1.7,21.4,Sr,6-4,5,4.4766,125.487,2.3,2010,87,all,83.4,2.42307692,29,45,36,72,0.6444,0.5,0,0,
Vernon Macklin,Florida,SEC,34,62.5,116.3,19.8,60.7,60.8,11.9,12.9,6.5,16.2,47,80,0.588,156,257,0.607,0,0,0,3.5,1.4,31.1,Jr,6-10,32,3.15769,119.447,3.8,2010,91,all,95,0.56523025,121,164,35,93,0.7378,0.3763,42,45,0.9333
Levi Knutson,Colorado,B12,21,22.5,105.4,14.1,46.1,52.1,3,12.9,9.8,12.4,19,26,0.731,10,26,0.385,9,25,0.36,0.4,2.4,51,Jr,6-4,24,0.889663,103.845,3.2,2010,92,all,36.4,1.74986877,8,13,2,13,0.6154,0.1538,0,0,
Frank Hassell,Old Dominion,CAA,36,60.1,108,21.3,54,56.4,13.7,18.4,8.6,20.7,63,96,0.656,134,248,0.54,0,0,0,4.5,2.3,38.7,Jr,6-7,21,2.19465,109.599,3.1,2010,100,all,,0.59017941,98,133,36,115,0.7368,0.313,9,10,0.9
Kevin White,Maryland Eastern Shore,MEAC,32,85.1,82.7,23.3,41.3,45,1.2,9,36,31.3,62,94,0.66,92,220,0.418,19,72,0.264,0.3,2.4,32.2,Jr,6-0,3,0.00544035,83.395,1.9,2010,104,all,,1.3030303,45,81,47,139,0.5556,0.3381,0,0,
Sean Carter,Massachusetts,A10,31,60.4,101.7,13.4,48.4,48.6,14,16.1,7,20.2,31,66,0.47,59,122,0.484,0,0,0,5.3,1.3,54.1,So,6-9,23,0.940526,94.4961,5.1,2010,113,all,25,0.77774907,59,116,0,6,0.5086,0,26,35,0.7429
Carlton Fay,Southern Illinois,MVC,29,67.7,115.2,19.7,57.5,61,3.8,11.8,7.3,14.2,56,66,0.848,83,144,0.576,42,110,0.382,0.4,0.8,26,Jr,6-8,45,3.03901,115.473,4.2,2010,114,all,37.4,0.70271965,19,27,64,117,0.7037,0.547,0,0,
Paul Campbell,Hawaii,WAC,28,46.2,113.3,13.9,57.7,55.6,12.8,10.1,12.3,16.7,18,42,0.429,56,97,0.577,0,0,0,4.9,1.1,43.3,Sr,6-10,21,1.34955,103.666,4.3,2010,117,all,,1.52386667,32,39,24,55,0.8205,0.4364,19,21,0.9048
Adhar Mayen,Hawaii,WAC,28,59.1,101.6,15.5,50,51.7,3.9,9.6,12.1,20.6,20,29,0.69,51,97,0.526,24,77,0.312,0.6,1.2,16.7,Sr,6-8,24,0.898223,93.9146,4,2010,118,all,,1.08112608,8,13,41,80,0.6154,0.5125,1,1,1
Zach Hahn,Butler,Horz,38,38.4,115.8,14.4,60.1,61.8,0.7,6.4,9.1,15.6,13,14,0.929,14,27,0.519,48,116,0.414,0,1.4,9.8,Jr,6-1,3,1.48793,111.173,2.3,2010,123,all,28.4,1.14296055,4,8,9,17,0.5,0.5294,0,0,
Matt Howard,Butler,Horz,38,62.9,111.7,24.8,48.7,58.4,9.3,16.6,7.5,15.8,178,227,0.784,126,257,0.49,3,11,0.273,2.8,1.4,84.7,Jr,6-8,54,3.20654,119.989,5.5,2010,124,all,75.8,0.50003167,94,158,31,90,0.5949,0.3444,17,19,0.8947
Shawn Vanzant,Butler,Horz,38,36.3,96,14.3,41.5,49.4,2.8,11.9,16.1,24.4,37,51,0.725,13,36,0.361,14,46,0.304,1.2,1.7,62.2,Jr,6-0,2,0.378837,90.8426,3.1,2010,125,all,,1.45158127,7,16,6,18,0.4375,0.3333,0,0,
Tunde Agboola,Boston University,AE,17,4.8,100.1,9,55,52.5,4.8,4.8,2.8,18.5,0,1,0,4,8,0.5,1,2,0.5,0,2.5,10,Sr,6-4,20,-0.00514418,82.9785,4.7,2010,128,all,,0.5,3,5,1,3,0.6,0.3333,0,0,
George Barbour,Monmouth,NEC,9,4.5,86.1,25.8,38.9,44,11.8,10.8,12.6,20.4,6,10,0.6,7,18,0.389,0,0,0,6.4,1.1,55.6,Jr,6-7,21,0.111998,88.5364,5.7,2010,145,all,,0.59989201,6,9,1,9,0.6667,0.1111,2,2,1
James Hett,Monmouth,NEC,31,81.5,89.5,11.8,41.3,43.2,1.4,9.7,28.5,30.6,14,22,0.636,32,70,0.457,15,62,0.242,0.5,2.5,16.7,Jr,5-10,15,-0.909373,75.3055,2.7,2010,146,all,,2.3387,25,46,7,24,0.5435,0.2917,0,0,
Thomas Coleman,North Carolina A&T,MEAC,30,67.6,103.8,18.9,53.9,54.8,11.4,20.4,11,18.9,67,122,0.549,103,189,0.545,0,2,0,8.1,1.7,63.9,Jr,6-9,23,1.46264,98.8777,3.7,2010,148,all,,0.76922633,91,141,12,48,0.6454,0.25,32,33,0.9697
Kyle Riley,Howard,MEAC,25,35.7,77.2,22,39.9,41.5,1.9,5.8,18.4,24.4,19,36,0.528,48,91,0.527,6,52,0.115,0.4,2,25.2,Jr,6-3,15,-0.42734,76.6572,2.7,2010,150,all,,0.7804878,37,64,11,28,0.5781,0.3929,2,3,0.6667
Justin Nabors,Lamar,Slnd,28,77.3,99.5,25.3,51.2,55.6,12.1,21.6,11.5,23.8,106,153,0.693,139,268,0.519,6,21,0.286,2.3,1.4,52.9,Sr,6-7,24,2.16934,103.488,3.4,2010,152,all,,0.44565846,101,153,38,115,0.6601,0.3304,8,9,0.8889
Noah States,Furman,SC,27,25.1,87.6,17.3,42.5,45.6,4.5,14.8,12.1,22.4,15,25,0.6,18,47,0.383,7,20,0.35,5.5,0.8,37.3,Jr,6-8,4,-0.0503232,81.9593,4.1,2010,154,all,,0.84212022,10,16,8,31,0.625,0.2581,3,4,0.75
Adam Walker,Howard,MEAC,23,36.2,80.4,20.3,38.5,38.7,8,20,15.1,18.5,23,61,0.377,44,115,0.383,2,7,0.286,3.6,1,50,Jr,6-8,5,-0.435692,77.1518,3.9,2010,155,all,,0.96550083,23,39,21,76,0.5897,0.2763,0,0,
Jihad Ali,Georgia St.,CAA,31,36.8,99.6,21.5,50.3,51.5,5.5,18.4,10.6,20.6,15,23,0.652,40,84,0.476,25,70,0.357,2.9,3.2,14.9,Jr,6-4,14,0.886861,100.54,3.4,2010,157,all,,0.65620459,17,27,23,57,0.6296,0.4035,1,1,1
Jay Threatt,Delaware St.,MEAC,26,86.9,103.8,18.2,42.6,48,3.4,9.9,29,18.9,54,74,0.73,49,108,0.454,21,81,0.259,0.7,5.2,39.2,So,5-11,4,1.68994,97.26,1.9,2010,161,all,,2.52176125,19,30,30,78,0.6333,0.3846,0,0,
Isaiah Tate,George Mason,CAA,30,44,97.2,14.1,46.4,47.6,4.3,10.5,8,16.3,18,33,0.545,23,55,0.418,23,69,0.333,0.4,1.9,26.6,Jr,6-4,13,0.381313,89.1628,2.3,2010,162,all,32.2,1.04554752,17,28,6,27,0.6071,0.2222,1,1,1
Vlad Moldoveanu,American,Pat,22,56.4,109.4,28.1,53.8,59,6.2,17.6,17.5,16.4,99,124,0.798,78,155,0.503,48,124,0.387,1.2,1.3,44.4,Jr,6-9,14,3.47248,114.402,4,2010,163,all,53.4,0.84907227,48,70,30,85,0.6857,0.3529,0,0,
Tyren Johnson,Louisiana Lafayette,SB,28,91.3,103.5,28.7,53.3,55.6,6.5,20,21.8,20.2,88,131,0.672,168,315,0.533,29,82,0.354,4.4,3.2,33,Sr,6-8,1,3.43221,110.448,3.1,2010,164,all,8.2,0.96970897,91,119,76,195,0.7647,0.3897,28,30,0.9333
Pawel Buczak,Princeton,Ivy,30,54.4,88.6,19.1,46.9,48.4,8.6,11,17.2,28.8,20,35,0.571,46,105,0.438,10,25,0.4,3.4,1.8,26.9,Sr,6-11,55,0.112323,84.8274,5.5,2010,180,all,,0.90738889,39,75,7,30,0.52,0.2333,1,1,1
Calvin Baker,Virginia,ACC,25,32.5,86.5,16.6,35.9,38.2,2.3,6.6,22.5,18.8,10,16,0.625,21,58,0.362,8,34,0.235,0,1.6,17.4,Sr,6-2,4,0.132543,85.7035,2.4,2010,184,all,18.8,2.35,8,15,13,43,0.5333,0.3023,0,0,
Yaniv Simpson,Monmouth,NEC,2,1.3,11.4,15.8,0,0,0,7.6,11.4,0,0,0,0,0,0,0,0,6,0,0,0,0,Sr,6-3,1,-2.15898,5.57616,7.5,2010,185,all,,,0,0,0,0,,,0,0,
Ousman Krubally,Georgia St.,CAA,29,52.4,104.3,19.5,54.5,58,14.9,16.2,5,23.9,59,90,0.656,73,134,0.545,0,0,0,3.1,2.1,67.2,Sr,6-6,24,1.5132,102.618,6.7,2010,186,all,,0.31246979,57,96,16,38,0.5938,0.4211,0,0,
Howard Crawford,UAB,CUSA,34,64.9,101.4,24.9,48.7,53.7,8.9,11.1,6,18.9,105,146,0.719,133,272,0.489,10,32,0.313,1.5,0.8,48,Sr,6-8,35,2.328,109.045,4.9,2010,188,all,,0.3043264,76,115,57,157,0.6609,0.3631,27,31,0.871
Ryan Reid,Florida St.,ACC,31,54.8,97.5,18.3,49.1,51.6,9.9,10,10.1,23.2,46,77,0.597,82,167,0.491,0,0,0,2.6,1.5,46.1,Sr,6-8,42,1.22473,98.9034,2.6,2010,193,all,82,0.68623876,45,71,37,96,0.6338,0.3854,5,5,1
Kyle Singler,Duke,ACC,40,89.9,117.4,24,49.2,54.5,7,14.6,13.4,13.8,166,208,0.798,143,337,0.424,85,213,0.399,2.2,1.7,37.8,Jr,6-8,12,5.6799,128.881,2.4,2010,197,all,99,1.21518987,67,101,76,236,0.6634,0.322,4,5,0.8
Nolan Smith,Duke,ACC,38,84.4,115.5,23.7,49.6,53.4,2.9,5.8,17.6,13,122,159,0.767,179,389,0.46,60,153,0.392,0.6,2,29.3,Jr,6-2,2,5.37081,126.884,2,2010,198,all,95.8,1.65216434,95,155,84,231,0.6129,0.3636,10,14,0.7143
Taylor King,Villanova,BE,32,45.8,113.5,18.2,52.3,54.6,9.7,20.9,5.5,15.5,31,42,0.738,43,87,0.494,40,110,0.364,2.9,2.1,21.3,So,6-6,31,2.05781,114.534,5.6,2010,200,all,93,0.58061519,29,53,14,34,0.5472,0.4118,5,6,0.8333
E'Twaun Moore,Purdue,B10,35,78.5,103.9,27.7,49.9,53.1,3.4,10.8,19.8,14.3,100,137,0.73,161,330,0.488,51,146,0.349,1,2.8,28.8,Jr,6-4,33,3.66336,116.873,2.9,2010,201,all,95,1.27396078,42,63,119,267,0.6667,0.4457,6,7,0.8571
JaJuan Johnson,Purdue,B10,35,77.8,107.9,25.4,50.7,56,8.8,18,5.4,13.6,158,220,0.718,192,375,0.512,0,4,0,7,1.6,58,Jr,6-10,25,3.76593,118.127,2.6,2010,203,all,91.6,0.41272222,49,73,143,302,0.6712,0.4735,30,31,0.9677
Tim Abromaitis,Notre Dame,BE,35,77.8,128.9,21,60.4,65,4.8,13,9.8,11.2,117,134,0.873,102,181,0.564,81,189,0.429,1.1,1,36.2,Jr,6-8,21,5.41321,133.047,2.8,2010,209,all,34.8,1.23808333,76,118,26,60,0.6441,0.4333,25,26,0.9615
Tyrone Nash,Notre Dame,BE,35,65.3,111.9,17.8,54.2,56.6,10.4,13.1,11.7,18,80,133,0.602,96,177,0.542,0,0,0,1.8,1.6,75.1,Jr,6-8,1,2.58839,111.665,4.4,2010,210,all,61.8,1.22918186,78,130,18,47,0.6,0.383,9,11,0.8182
Junior Salters,Wofford,SC,34,59.1,103,17.3,49.2,49.8,1.5,10.9,11.8,12.7,18,32,0.563,23,73,0.315,67,178,0.376,0.4,1.8,12.7,Sr,6-2,3,1.1666,97.5239,3,2010,211,all,20.8,1.55176457,14,31,9,42,0.4516,0.2143,0,1,0
Jerome Randle,California,P10,35,87.1,113.1,26.6,55.7,61.3,1.4,5.5,23.8,22.2,139,149,0.933,118,232,0.509,92,228,0.404,0,1.3,32.4,Sr,5-10,3,5.28821,126.958,1.7,2010,212,all,72.6,1.21950317,59,90,55,134,0.6556,0.4104,0,0,
Tim Johnson,Wofford,SC,34,57.6,88.1,21.3,43,42,11.5,29.8,16.6,20.4,34,95,0.358,86,199,0.432,0,1,0,2.5,2.7,47.5,Jr,6-6,41,0.367026,87.9279,4.6,2010,218,all,,1.10709732,70,141,16,58,0.4965,0.2759,9,10,0.9
Corey Godzinski,Wofford,SC,31,28.4,102.9,15.9,41.7,46.3,3,15,8.5,8.9,20,23,0.87,26,49,0.531,13,60,0.217,0.8,1.3,21.1,Sr,6-9,33,0.542741,95.8559,3.3,2010,220,all,15.2,1.77781605,18,29,7,19,0.6207,0.3684,1,1,1
Ryann Abraham,Appalachian St.,SC,34,46.7,107.4,18.4,51.1,56,1.2,8.6,24,24.4,51,71,0.718,34,71,0.479,23,63,0.365,0.9,3.3,53,Sr,5-10,1,1.32317,103.636,4,2010,230,all,1.2,1.70831563,22,39,12,32,0.5641,0.375,0,0,
Robo Kreps,Illinois Chicago,Horz,29,89,96.8,24.4,42.6,49.3,2,10.3,13.8,14.8,114,133,0.857,82,204,0.402,54,179,0.302,0.1,2.3,34.7,Jr,6-0,3,2.36177,102.475,1.5,2010,231,all,57.6,0.92064077,42,82,40,122,0.5122,0.3279,0,0,
Peter Sullivan,Brown,Ivy,29,75,103.3,22.2,50.6,57.7,3.7,13.2,9.7,17.5,116,150,0.773,70,146,0.479,34,93,0.366,0.2,1,62.8,Jr,6-5,25,2.16478,104.014,2.1,2010,232,all,,0.66664971,52,88,18,58,0.5909,0.3103,0,0,
Matt Mullery,Brown,Ivy,28,75.2,104.7,27.3,55.4,59.3,5.1,16.8,23.4,20,107,149,0.718,148,255,0.58,8,34,0.235,4.4,1.4,51.6,Sr,6-8,45,3.10381,111.86,2.9,2010,235,all,20.2,1,136,222,12,33,0.6126,0.3636,1,1,1
Andrew Fleming,Long Beach St.,BW,28,16.4,108.5,9.5,63,60.1,8.4,14.7,1.8,20.4,3,8,0.375,17,27,0.63,0,0,0,8.9,0,29.6,Sr,7-0,50,0.302145,95.2055,7.2,2010,238,all,,0.2856,12,13,5,14,0.9231,0.3571,3,3,1
Eugene Harvey,Seton Hall,BE,30,60.1,108.9,19.2,54.5,59.3,2.8,6.5,29.4,26.4,64,84,0.762,81,147,0.551,10,29,0.345,0.2,3.1,47.7,Sr,6-0,20,2.34752,109.422,3,2010,243,all,83.6,1.95770482,78,134,3,13,0.5821,0.2308,0,0,
L.D. Williams,Wake Forest,ACC,31,74.3,102.2,16.3,47.9,51.9,6.9,12.1,11,20.9,65,97,0.67,94,178,0.528,6,37,0.162,0.7,2.6,45.1,Sr,6-4,42,1.98112,102.209,3.8,2010,248,all,75.4,0.96492087,64,92,30,86,0.6957,0.3488,22,22,1
D.J. Gay,San Diego St.,MWC,32,86.3,110.3,17.3,47.5,51.9,1.8,5.6,17.3,17.6,78,108,0.722,43,125,0.344,59,152,0.388,0.3,1.9,39,Jr,6-0,23,3.09592,108.946,1.8,2010,262,all,35,1.87270189,13,25,30,100,0.52,0.3,0,0,
Zavier Anderson,Clemson,ACC,10,1.6,89.8,18,40,40,5.3,10.7,33.4,29.8,0,0,0,2,5,0.4,0,0,0,0,5.4,0,Jr,5-9,3,0.0116397,84.9465,5.7,2010,263,all,,2,2,3,0,2,0.6667,0,0,0,
Adam Carp,Nevada,WAC,13,2.5,78.7,14.3,16.7,25.3,10.7,12.7,8.9,12,2,4,0.5,1,5,0.2,0,1,0,2.7,0,66.7,Jr,6-7,33,-0.108263,71.0583,7.3,2010,266,all,,2,1,5,0,0,0.2,,0,0,
Dante Jackson,Xavier,A10,35,62.2,102.2,14.5,54.8,56.5,2.2,11.1,14.9,27.7,22,29,0.759,17,45,0.378,57,142,0.401,0.6,2.4,15.5,Jr,6-5,25,1.40117,99.1708,4.2,2010,269,all,81.4,1.23811111,11,21,6,24,0.5238,0.25,1,1,1
Justin Rutty,Quinnipiac,NEC,33,78.8,111.7,24.4,54.2,56.1,17.5,20.7,6.1,16.9,95,151,0.629,205,378,0.542,0,0,0,1.8,1.9,39.9,Jr,6-7,12,3.13183,111.988,3.7,2010,273,all,,0.39190153,166,282,39,96,0.5887,0.4063,14,15,0.9333
Dante Curry,Georgia St.,CAA,24,15.9,90.1,18.3,38.4,43.8,2.3,6.4,9.3,21,11,12,0.917,5,16,0.313,11,40,0.275,1.2,2.6,21.4,Jr,6-4,12,0.116326,87.4006,5,2010,276,all,75,0.75,2,4,3,12,0.5,0.25,0,0,
Keaton Belcher,Belmont,ASun,31,59.5,112.4,17.8,54.2,56.3,6.9,13.1,9.1,15.4,32,42,0.762,56,86,0.651,48,150,0.32,0.9,1.8,17.8,Sr,6-9,3,1.92135,106.457,3.2,2010,280,all,,0.88891759,42,58,14,28,0.7241,0.5,10,10,1
Graeme Radford,Stetson,ASun,26,28.9,71.6,10.3,35,33,8,15.7,1.3,18.6,4,18,0.222,14,40,0.35,0,0,0,7,0.4,45,Jr,6-10,13,-1.04037,58.3643,5.9,2010,284,all,,0.199948,12,24,2,16,0.5,0.125,4,4,1
Grant Maxey,Jackson St.,SWAC,2,2.5,85.3,24.9,42.9,43.5,3.5,10.7,10,15.5,1,2,0.5,6,12,0.5,0,2,0,3.6,0,14.3,Sr,6-7,32,0.61294,94.7453,3.9,2010,306,all,4.4,0.5,3,6,3,6,0.5,0.5,0,0,
Jason Averkamp,Milwaukee,Horz,32,45.3,113.9,16.5,54.7,60.4,8.5,15,8,18.4,57,76,0.75,48,79,0.608,11,39,0.282,2,0.8,64.4,Sr,6-6,52,1.63504,109.164,4.2,2010,307,all,,0.73333333,36,44,12,35,0.8182,0.3429,0,0,
Woody Payne,Detroit,Horz,33,70.2,97.8,14.9,46.5,51.8,2.7,12.4,27.2,28.5,61,96,0.635,52,109,0.477,5,19,0.263,0.6,4.7,75,Sr,5-10,11,0.628626,89.7664,3,2010,312,all,,2.01470446,44,70,8,39,0.6286,0.2051,2,2,1
Julius Thomas,Portland St.,BSky,29,68.1,118.4,18.5,67.2,62.8,8.5,17.3,12.2,15.9,53,117,0.453,129,191,0.675,0,1,0,2.4,3,60.9,Sr,6-5,1,2.96727,113.376,3.7,2010,318,all,,1.26189325,83,113,48,80,0.7345,0.6,20,22,0.9091
Zahir Carrington,Lehigh,Pat,30,63.2,91.2,23.8,51.6,51.7,8.5,18,9.7,22.7,66,133,0.496,132,255,0.518,0,1,0,5.2,2.2,52,Sr,6-7,10,0.84697,92.0706,4.8,2010,319,all,,0.48749391,95,138,37,117,0.6884,0.3162,30,31,0.9677
Marquis Hall,Lehigh,Pat,33,78.5,105,21.7,46,50,1.9,10.1,34.4,18.1,72,99,0.727,63,168,0.375,55,148,0.372,0.3,2.1,31.3,Sr,6-0,1,2.1804,103.241,2.9,2010,320,all,51.6,2.59725914,24,45,39,123,0.5333,0.3171,1,1,1
Ernest Fields,Austin Peay,OVC,15,7.6,84.3,19.5,50,52.3,8.9,17.5,0,29.1,6,10,0.6,11,22,0.5,0,0,0,2.2,0.6,45.5,Sr,6-6,10,-0.0726966,79.9532,6.9,2010,321,all,35,0,10,16,1,6,0.625,0.1667,0,0,
