0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
Josh Bonney,Elon,SC,25,18.6,84.7,31.2,40,44.5,1,9.8,34.9,23.3,22,33,0.667,27,65,0.415,6,25,0.24,0,2.3,36.7,Sr,5-10,0,0.363804,94.0267,4.6,2013,5065,all,,1.32142857,19,34,8,30,0.5588,0.2667,0,0,
Will Bogan,Valparaiso,Horz,33,66.7,105.5,12.7,54.1,57.6,0.8,4.3,10,22.5,29,32,0.906,13,34,0.382,49,126,0.389,0.2,2.1,20,Sr,6-1,3,1.14966,95.1324,1.9,2013,5068,all,42.8,1.14632968,4,12,8,21,0.3333,0.381,0,0,
Murphy Holloway,Mississippi,SEC,36,77.7,109,23.3,55.7,56,11.6,21.2,8.3,16,93,171,0.544,213,377,0.565,1,8,0.125,2.4,2.9,44.4,Sr,6-7,31,3.52993,115.202,3,2013,5070,all,82.8,0.6000096,156,225,55,148,0.6933,0.3716,29,29,1
Erik Buggs,Valparaiso,Horz,33,70.9,98.1,18.9,55.9,55.6,3.3,8.3,26.2,29.4,39,76,0.513,91,143,0.636,6,36,0.167,1,3.5,42.5,Sr,5-11,15,1.26432,95.5696,4.2,2013,5089,all,3.8,1.43528224,80,124,10,18,0.6452,0.5556,1,1,1
Miguel Paul,East Carolina,CUSA,30,84,105.9,25.2,46.2,55.6,0.8,6.2,40.7,23.8,139,159,0.874,54,135,0.4,54,157,0.344,0.4,2.3,54.5,Sr,6-1,0,3.50951,112.576,3.1,2013,5175,all,69,2.02800908,32,58,22,77,0.5517,0.2857,0,0,
James Hulbin,Northwestern St.,Slnd,28,55.4,115.5,22.4,55.6,58,8.2,18.8,7.6,12.4,63,93,0.677,84,151,0.556,34,92,0.37,3.5,1.3,38.3,Sr,6-8,33,2.55742,116.039,3.3,2013,5388,all,,0.71869805,56,72,28,79,0.7778,0.3544,24,26,0.9231
Kevin Dillard,Dayton,A10,31,81.8,108.8,26.1,48.5,56.6,1.5,5.7,28,22,140,157,0.892,84,204,0.412,55,139,0.396,0.4,2,45.8,Sr,6-0,1,4.18509,119.362,2.5,2013,5404,all,73.6,1.43877519,53,94,31,110,0.5638,0.2818,0,0,
Anthony Booker,Iowa St.,B12,30,24.5,103.3,16.4,46.3,48.5,10.9,16.2,3.6,15.1,13,19,0.684,35,64,0.547,6,31,0.194,5,1.3,20,Sr,6-9,22,0.751205,101.449,6.6,2013,5407,all,80.6,0.4666,16,21,19,43,0.7619,0.4419,4,4,1
A.J. Rogers,Norfolk St.,MEAC,28,15.1,86.7,11.9,40,43.9,7.1,14.6,3.8,21.9,9,16,0.563,12,30,0.4,0,0,0,5.1,3.5,53.3,Sr,6-7,45,-0.215608,74.0484,4.6,2013,5529,all,29.2,0.4446173,6,13,6,17,0.4615,0.3529,1,1,1
Jordan Clarke,Drake,MVC,29,65.9,109.5,19.3,56,56.8,14,23.3,7.4,16.5,76,135,0.563,91,163,0.558,5,13,0.385,1.8,2.7,76.7,Sr,6-8,1,2.74338,110.55,4.1,2013,5723,all,,0.64445447,76,107,15,56,0.7103,0.2679,3,4,0.75
John Brandenburg,Colgate,Pat,32,48.7,91.7,17.4,43.5,47.9,7.4,11.8,6.1,18.8,35,49,0.714,64,147,0.435,0,0,0,4.6,1.2,33.3,Sr,6-11,3,0.266521,86.6843,2.9,2013,5789,all,87.8,0.52941176,32,68,31,77,0.4706,0.4026,2,3,0.6667
Zach Saylor,Central Michigan,MAC,19,15.6,70.3,14.8,31.7,33,8,14.4,4.5,24,2,3,0.667,13,41,0.317,0,0,0,8,1.9,7.3,Sr,6-8,41,-0.666985,63.4064,4,2013,5811,all,,0.36362066,3,10,10,31,0.3,0.3226,0,0,
Daniel Barnes,Illinois Chicago,Horz,31,75.2,100,19.7,52.7,54,1.7,14.7,6.9,14.9,41,63,0.651,51,119,0.429,78,200,0.39,1.3,2.9,19.7,Sr,6-2,1,1.80065,98.8162,2.8,2013,5813,all,52,0.57450036,31,57,20,61,0.5439,0.3279,1,1,1
Anthony Winbush,Loyola MD,MAAC,32,71.4,102.5,14.8,48.6,52.4,6.2,17,14.9,22.9,51,75,0.68,70,143,0.49,11,35,0.314,1.6,1.6,42.1,Sr,6-7,1,1.39542,95.4855,3.3,2013,6012,all,,1.38177798,59,101,11,42,0.5842,0.2619,5,5,1
Melquan Bolding,Fairleigh Dickinson,NEC,31,83.8,93.8,23,45.3,50,3.1,11.7,11.6,16.9,102,146,0.699,101,219,0.461,38,130,0.292,0.7,1.9,41.8,Sr,6-3,5,1.30629,93.9192,2,2013,6103,all,74,0.76055539,76,131,25,88,0.5802,0.2841,8,10,0.8
Jacob Iati,Albany,AE,35,83.5,118.9,17.3,56.6,60.6,1.2,6.4,11.8,13.8,76,89,0.854,37,88,0.42,92,221,0.416,0,1.5,28.8,Sr,5-10,0,3.60116,113.743,2.1,2013,6159,all,,1.36369422,12,29,25,59,0.4138,0.4237,0,0,
Matt Sundberg,College of Charleston,SC,31,17.5,97.9,15.8,41.7,43.1,8.2,18.3,5.9,11.6,7,13,0.538,10,22,0.455,10,38,0.263,1.7,1,21.7,Sr,6-8,5,0.167951,89.0593,4.9,2013,6278,all,,1,4,9,6,13,0.4444,0.4615,0,0,
Quasim Pugh,Norfolk St.,MEAC,5,2,53.1,13.8,33.3,33.3,0,24.9,0,32.2,0,0,0,2,4,0.5,0,2,0,0,0,0,Sr,6-0,13,-0.707261,43.5586,9.2,2013,6279,all,,0,1,2,1,2,0.5,0.5,0,0,
Jacques Streeter,UTEP,CUSA,32,84.5,112.3,15.9,51.1,56,0.7,6.3,32.8,20.2,60,78,0.769,35,85,0.412,41,104,0.394,0.1,1.6,41.3,Sr,6-0,11,2.9041,107.2,1.5,2013,6291,all,,3.10902956,24,46,11,39,0.5217,0.2821,2,2,1
Jesse Steele,Monmouth,NEC,31,78.8,92,23.7,42.4,46.5,1.2,6.5,25.6,19.3,64,76,0.842,65,187,0.348,61,182,0.335,0,3.3,20.6,Sr,5-8,2,1.13714,93.1531,2.3,2013,6307,all,,1.41771307,39,99,26,88,0.3939,0.2955,0,0,
Terrell Kennedy,Arkansas Pine Bluff,SWAC,23,60.8,99.4,24.3,44.7,49.3,6.8,10.9,19.2,15.8,71,100,0.71,88,197,0.447,20,67,0.299,2.8,2.1,37.9,Sr,6-6,52,1.77182,98.7943,4,2013,6467,all,,1.22913273,60,111,28,85,0.5405,0.3294,0,0,
Garvin Hunt,La Salle,A10,16,4.5,63.6,11.7,25,31.4,7.7,13.9,7.8,41.5,2,5,0.4,1,4,0.25,0,0,0,0,2.9,125,N/A,6-10,13,-0.374986,54.8673,6.5,2013,6553,all,21.2,0.6,1,1,0,3,1,0,0,0,
Keion Bell,Missouri,SEC,32,59.1,114.3,20.4,54.6,60.6,4.9,13.1,12.3,20.2,84,97,0.866,113,197,0.574,11,40,0.275,0.5,2.7,40.9,Sr,6-4,5,3.07787,117.852,2.8,2013,6719,all,,0.91225509,105,161,8,36,0.6522,0.2222,21,22,0.9545
Kwame Vaughn,Cal St. Fullerton,BW,30,87.8,108.4,27.5,50.7,58.5,2.2,13.6,21,18.1,176,210,0.838,122,250,0.488,46,127,0.362,0.7,2.5,55.7,Sr,6-3,5,3.81065,114.012,3,2013,6725,all,,1.17390028,73,109,49,140,0.6697,0.35,12,12,1
Mike Rosario,Florida,SEC,36,71.8,111.4,22.3,53.4,56.8,3.3,7.2,13.8,16.9,69,83,0.831,99,191,0.518,61,166,0.367,0.1,2,23.2,Sr,6-3,3,3.6064,117.986,1.5,2013,6780,all,93.8,1.15874286,59,101,40,90,0.5842,0.4444,5,5,1
Daman Starring,UC Irvine,BW,35,75.9,102.8,22.1,51,54.8,2.2,11.4,13.9,17.4,84,107,0.785,80,193,0.415,71,173,0.41,0.5,1.7,29.2,Sr,6-3,22,2.15801,103.065,2.9,2013,6800,all,,1,42,74,38,119,0.5676,0.3193,0,0,
Freddy Asprilla,Canisius,MAAC,29,24.2,85.4,15.4,41.7,42.7,8,16.2,4.4,21.2,17,39,0.436,25,60,0.417,0,0,0,2.4,1.8,65,Sr,6-10,1,-0.132847,79.395,6.3,2013,6904,all,,0.44449815,22,45,3,15,0.4889,0.2,5,5,1
Anthony Raffa,Coastal Carolina,BSth,26,83.4,114.7,26.2,53.1,56.5,2.5,10.2,10.7,12.8,88,117,0.752,117,224,0.522,57,157,0.363,0.8,3.2,30.7,Sr,6-1,2,4.03525,117.462,2.8,2013,6922,all,,0.74997292,83,127,35,98,0.6535,0.3571,0,0,
Evan Ravenel,Ohio St.,B10,37,41.9,104.6,17.1,51.4,54.2,9.6,19.6,3.8,17.4,37,57,0.649,72,139,0.518,0,1,0,5.1,1.3,40.7,Sr,6-8,30,1.38612,106.533,6,2013,6924,all,37.4,0.39997533,56,87,16,53,0.6437,0.3019,17,20,0.85
Brad Redford,Xavier,A10,31,57,121.3,14.2,60.8,63.2,0.2,6,5,15,23,24,0.958,8,28,0.286,66,148,0.446,0.3,1,13.6,Sr,6-0,12,2.71488,116.827,2,2013,7008,all,59.4,0.7083441,3,8,5,20,0.375,0.25,0,0,
Parker Smith,North Florida,ASun,31,81.7,112.4,22.3,57.7,61.5,1.1,10.9,11,17.6,84,96,0.875,42,102,0.412,110,257,0.428,0.2,1.1,26.7,Sr,6-3,3,3.40659,112.798,1.9,2013,7105,all,,0.74241428,12,26,31,77,0.4615,0.4026,0,0,
Twany Beckham,Kentucky,SEC,5,1.3,68.2,14.1,33.3,28.8,0,12.4,19.9,24.6,0,1,0,1,3,0.333,0,0,0,5.6,3.5,33.3,Sr,6-5,11,-0.284178,58.6681,2.4,2013,7234,all,33.6,2,1,3,0,0,0.3333,,0,0,
Renaldo Woolridge,USC,P12,20,8.1,87.6,15.2,31.7,32.3,8.8,18.5,9.1,3.7,1,2,0.5,5,15,0.333,3,15,0.2,2,2.3,6.7,Sr,6-9,0,0.0485077,85.4244,1.9,2013,7253,all,87,5,3,6,2,9,0.5,0.2222,1,2,0.5
Brandon Fortenberry,Southeastern Louisiana,Slnd,29,89.3,103.4,23.7,47,52.2,2.5,11.6,18.4,13.9,106,141,0.752,96,215,0.447,46,136,0.338,0.7,1.6,40.2,Sr,6-3,5,2.86677,105.812,2.1,2013,7258,all,,1.35090308,57,95,39,120,0.6,0.325,2,4,0.5
John Peterson,Hartford,AE,31,44.6,111.3,14,53.7,57.9,4.4,11.6,11.5,16.1,24,27,0.889,15,30,0.5,29,79,0.367,0.7,1.3,24.8,Sr,6-7,12,1.12191,100.879,3.8,2013,7265,all,,1.39987601,12,20,3,10,0.6,0.3,0,0,
Calvin Thompson,Howard,MEAC,14,30.4,87.8,28.6,37.1,42.9,5.1,10.8,19.5,18,35,44,0.795,38,114,0.333,11,33,0.333,1,2.6,29.9,Sr,6-3,2,1.04401,94.6874,3.2,2013,7471,all,,0.7857,24,64,14,50,0.375,0.28,0,0,
Aaron Austin,Hampton,MEAC,17,28.3,70.9,17.3,34.9,37.4,2.8,9.2,19.5,29.8,16,35,0.457,18,58,0.31,5,15,0.333,1.8,1.8,47.9,Sr,6-3,14,-1.32013,64.5322,5.5,2013,7524,all,13,1.03123672,11,29,7,28,0.3793,0.25,0,0,
Chris Babb,Iowa St.,B12,33,76.1,120,12.8,54.6,57,2,9.5,11.7,12.8,41,55,0.745,32,67,0.478,65,170,0.382,0.8,1.9,23.2,Sr,6-5,2,3.68836,115.332,2,2013,7529,all,64.6,2.38705557,17,24,15,43,0.7083,0.3488,3,3,1
Steve Johnson,Winthrop,BSth,27,34.3,98.7,18.7,41.6,47.6,8.7,17.7,5.1,13.5,30,41,0.732,32,72,0.444,5,23,0.217,0.6,1.2,43.2,Jr,6-8,22,0.597297,94.8065,5.6,2013,7628,all,,0.53329734,14,26,18,45,0.5385,0.4,2,2,1
Troy Franklin,Coppin St.,MEAC,14,26.4,89.5,31,45.7,49.2,3.4,4.5,28.9,24.1,27,35,0.771,19,60,0.317,33,90,0.367,0,5.8,23.3,Sr,5-11,23,1.84917,105.199,4.8,2013,7723,all,22.6,0.81396106,15,37,4,23,0.4054,0.1739,0,0,
Anthony Hill,Houston Baptist,GWC,26,58.6,81.3,13.6,37.4,40.5,3.4,6.9,10.9,23.2,19,28,0.679,7,35,0.2,28,96,0.292,0,1.1,21.4,Sr,6-0,11,-1.08188,70.1388,2.8,2013,7747,all,0.8,0.94280196,3,12,4,23,0.25,0.1739,0,0,
Sherrod Baldwin,Idaho St.,BSky,20,22.5,92.8,19.5,42.5,47.2,2.4,7.9,10.2,12.9,15,18,0.833,25,62,0.403,4,11,0.364,0.5,1.8,24.7,Sr,6-0,5,0.176034,86.6225,3.2,2013,7872,all,,1,10,16,15,46,0.625,0.3261,0,0,
Drazen Zlovaric,Chattanooga,SC,30,59.2,96.4,18.3,48.8,49.6,8.5,13.4,3.9,17.4,25,46,0.543,103,211,0.488,0,0,0,1.4,0.5,21.8,Sr,6-9,20,0.6229,90.2889,4.3,2013,8200,all,,0.30769231,51,77,52,130,0.6623,0.4,3,3,1
Erik Etherly,Loyola MD,MAAC,30,71.7,100.3,27.3,43.9,49.8,7.4,15.5,11.2,15.7,144,213,0.676,160,361,0.443,2,10,0.2,3.1,2.8,57.4,Sr,6-7,24,3.06222,108.848,2.5,2013,8275,all,,0.68572408,131,252,29,110,0.5198,0.2636,27,30,0.9
A.J. Davis,James Madison,CAA,35,56.8,106.3,25,59.2,60.6,2.8,15.9,8,18.2,53,77,0.688,82,128,0.641,70,188,0.372,2,3.4,24.4,Sr,6-6,0,2.18248,109.509,3.4,2013,8287,all,,0.41667153,65,85,17,43,0.7647,0.3953,23,24,0.9583
Wes Eikmeier,Colorado St.,MWC,33,77.9,108.6,21.6,45.1,51,0.3,6.1,14.5,15.9,95,106,0.896,88,224,0.393,52,144,0.361,0.2,1,28.8,Sr,6-3,10,3.39927,114.104,3.6,2013,8300,all,40.4,1.26312742,33,72,53,144,0.4583,0.3681,0,0,
Stevie Mejia,Hofstra,CAA,31,85.6,91.5,24.2,41.5,48.2,2.1,10.9,30.1,24.2,122,178,0.685,76,202,0.376,32,97,0.33,0.2,3.6,59.5,Sr,5-9,3,1.41605,94.597,3,2013,8381,all,,1.2647175,32,74,44,128,0.4324,0.3438,0,0,
James Haarsma,Milwaukee,Horz,24,45.2,89.9,19.6,38,47.4,7.6,14.4,9.9,22.4,55,68,0.809,43,106,0.406,4,23,0.174,1.8,2.2,52.7,Sr,6-7,42,0.541268,89.5635,4.8,2013,8455,all,,0.5749685,30,55,13,51,0.5455,0.2549,1,1,1
Matt Humphrey,West Virginia,B12,19,15.8,105.1,23,50.6,50.8,8.2,13.9,11.9,14.3,9,18,0.5,10,22,0.455,20,57,0.351,1.7,6,22.8,Sr,6-5,21,1.04378,110.909,5.3,2013,8480,all,78,0.90913802,10,16,0,6,0.625,0,4,4,1
Jason Jones,Middle Tennessee,SB,30,21.3,114.5,18.3,58.3,61.8,9.7,15.1,9.1,19.2,28,40,0.7,37,62,0.597,1,4,0.25,0.8,1.5,60.6,Sr,6-6,22,0.943707,110.743,6.2,2013,8533,all,,0.76460208,25,34,12,28,0.7353,0.4286,2,3,0.6667
Eric Wise,USC,P12,32,75.5,102.7,21.9,48.8,51.8,6.7,14.7,12.5,14.7,69,100,0.69,125,272,0.46,21,49,0.429,1.1,1.9,31.2,Sr,6-6,34,2.84631,109.595,3.5,2013,8567,all,,1.03773471,57,92,67,178,0.6196,0.3764,1,1,1
Fred Hunter,Nicholls St.,Slnd,27,70.9,116.4,30,59.1,61.7,12.1,18.9,17.9,14.6,149,225,0.662,170,270,0.63,16,58,0.276,0.9,3.3,68.6,Sr,6-5,20,4.58415,124.298,3.3,2013,8570,all,,0.89060918,144,205,26,65,0.7024,0.4,2,2,1
Julian Gamble,Miami FL,ACC,36,50.7,111.8,17.9,57.6,56.4,12.4,15.7,2,13.3,39,81,0.481,98,170,0.576,0,0,0,9.6,1.1,47.6,Sr,6-10,45,2.08333,112.262,4,2013,8598,all,63.8,0.24993572,65,103,34,68,0.6311,0.5,30,36,0.8333
Walter Offutt,Ohio,MAC,34,76.1,107,18.5,50.9,55.8,4.1,12.3,12.5,16.5,81,102,0.794,69,134,0.515,47,140,0.336,0.3,2.5,37.2,Sr,6-3,3,2.27439,104.153,3.3,2013,8604,all,82,1.29631029,62,105,7,28,0.5905,0.25,3,3,1
Kyle Rowley,Saint Mary's,WCC,28,11.5,96.8,19.7,62.9,57.9,14.3,24.7,1.3,25.9,7,19,0.368,22,35,0.629,0,0,0,4.1,0.4,54.3,Sr,7-0,5,0.280995,97.197,9.7,2013,8608,all,48.8,0.07688994,21,29,1,6,0.7241,0.1667,1,1,1
D.J. Seeley,Cal St. Fullerton,BW,26,71.3,112.8,27.2,56,60.6,3.6,12,24.9,17.5,101,123,0.821,94,187,0.503,59,139,0.424,0.9,3.5,37.7,Sr,6-4,11,4.03139,118.043,3.5,2013,8681,all,89.4,1.40845174,59,90,36,98,0.6556,0.3673,6,6,1
Mike DiNunno,Eastern Kentucky,OVC,33,88.4,109.2,23.7,53.8,57.9,1.2,6.8,25.3,19.6,87,102,0.853,70,148,0.473,89,230,0.387,0,3.2,27,Sr,5-11,3,3.38825,110.197,2.7,2013,8693,all,,1.60671116,45,92,25,56,0.4891,0.4464,0,0,
Scott Suggs,Washington,P12,31,69.6,105.1,20,51.1,54.6,1.3,7.4,9.1,19.1,54,62,0.871,79,174,0.454,55,142,0.387,0.9,1.2,19.6,Sr,6-6,15,2.80515,109.066,2.5,2013,8713,all,88,0.68333764,23,36,56,138,0.6389,0.4058,1,1,1
Michael Harthun,Portland St.,BSky,24,70.5,115.5,17.4,57.7,60.9,1.8,8.3,12.2,15.8,42,51,0.824,60,118,0.508,35,77,0.455,0.1,1,26.2,Sr,6-3,4,2.65704,107.716,2.3,2013,8717,all,81,1.33330909,15,24,45,94,0.625,0.4787,0,0,
Aaron Fuller,USC,P12,32,36.2,102.9,16,50.5,53,10.8,17.3,2.6,16.6,22,33,0.667,54,107,0.505,0,0,0,2,1.8,30.8,Sr,6-6,21,0.999584,102.429,3.2,2013,9011,all,,0.28569252,40,62,14,45,0.6452,0.3111,2,3,0.6667
Anthony Campbell,Austin Peay,OVC,28,75.1,106.7,22.3,55.8,59.7,4.2,12.9,13.6,20.3,69,81,0.852,78,142,0.549,60,159,0.377,0,1.6,26.9,Sr,6-7,25,2.46342,105.189,1.7,2013,9175,all,,0.77144,50,74,28,68,0.6757,0.4118,2,3,0.6667
Tyree Graham,UNC Wilmington,CAA,15,17,83.5,26.9,40,43.6,1.7,6,20.4,23.6,12,15,0.8,5,18,0.278,18,62,0.29,0,2.4,18.8,Sr,6-1,3,0.375399,90.9924,3.2,2013,9276,all,36.4,0.85714286,2,6,3,12,0.3333,0.25,0,0,
Chris Otule,Marquette,BE,35,43.5,110.2,15.3,63.4,61.2,12.2,12.3,2.8,20,23,49,0.469,78,123,0.634,0,0,0,6.7,0.7,39.8,Jr,6-10,42,1.72849,111.047,3.8,2013,9283,all,6.8,0.26671334,56,81,22,42,0.6914,0.5238,11,12,0.9167
Ashley Hamilton,Loyola Marymount,WCC,32,81.2,89.7,26.2,41.8,48.1,7.4,18.7,10.4,22.9,117,158,0.741,108,272,0.397,26,80,0.325,1.6,2,44.9,Sr,6-7,5,1.64936,97.2473,3.5,2013,9402,all,,0.43690195,65,123,43,149,0.5285,0.2886,16,18,0.8889
Desmond Wade,Fairfield,MAAC,31,59,88.4,20.4,38.3,42.9,2.8,7.8,27.9,25.4,41,54,0.759,38,107,0.355,27,98,0.276,1,2.4,26.3,Sr,5-7,11,0.44635,87.5555,2.6,2013,9530,all,53.4,1.64178966,31,70,7,37,0.4429,0.1892,0,0,
Kyrie Sutton,Texas Southern,SWAC,31,37.1,96,22,51.2,51,14.9,17.1,2.7,20.2,29,61,0.475,65,127,0.512,0,0,0,4.9,0.9,48,Sr,6-9,12,0.649589,95.1951,5.6,2013,9615,all,,0.17642232,34,60,31,68,0.5667,0.4559,8,10,0.8
Kevin Foster,Santa Clara,WCC,36,81.9,101.9,32.3,49,53,1.4,8.4,30.2,19.8,128,164,0.78,119,265,0.449,109,311,0.35,0.3,4.1,28.5,Sr,6-2,21,4.00223,117.755,2.9,2013,9636,all,,1.19381576,52,82,67,183,0.6341,0.3661,2,2,1
Travis Taylor,Xavier,A10,31,78.7,108.1,21.4,54.3,55.9,9.7,24.2,9,16.2,80,135,0.593,145,267,0.543,0,0,0,3.1,1.6,50.6,Sr,6-7,4,3.25167,112.325,3,2013,9688,all,,0.70371433,110,174,35,93,0.6322,0.3763,29,32,0.9063
Laurence Bowers,Missouri,SEC,29,57.4,120.1,22.5,57.9,59.1,9.4,15.4,8.7,12.6,43,63,0.683,152,263,0.578,21,54,0.389,4.5,1.3,19.9,Sr,6-8,21,4.02304,125.605,3.8,2013,9697,all,60.2,0.8158437,100,132,52,130,0.7576,0.4,22,24,0.9167
Jerome Clyburn,Austin Peay,OVC,11,18.4,101.7,14.7,45.6,55.7,2.2,12.5,19.5,26.8,18,21,0.857,8,18,0.444,5,16,0.313,0.9,2.4,61.8,Sr,6-1,1,0.532759,90.5549,2.8,2013,9703,all,,1.53336756,6,12,2,6,0.5,0.3333,0,0,
Adam Pegg,Stetson,ASun,29,69.6,105.8,25.1,56.8,58.5,7.2,18.4,8.5,17.1,62,90,0.689,164,290,0.566,22,57,0.386,1.1,0.8,25.9,Sr,6-9,41,2.56312,108.409,3.2,2013,9809,all,28.2,0.45161139,95,159,70,132,0.5975,0.5303,1,1,1
Kevin Butler,UT Arlington,WAC,33,68.3,101.6,21.8,48.7,51.8,5.5,13.6,9.6,17.4,70,103,0.68,80,184,0.435,46,122,0.377,0.4,2.8,33.7,Sr,6-5,24,1.87008,102.494,3.7,2013,9887,all,37.2,0.64910554,46,81,33,102,0.5679,0.3235,2,2,1
Pierre Jordan,Georgia Tech,ACC,21,13.4,46.5,8.9,21.4,21.4,0.7,13.5,12.3,48.8,0,0,0,3,7,0.429,0,7,0,1.9,3.6,0,Sr,6-0,2,-1.39835,32.0804,5.5,2013,10047,all,58,1,1,2,2,5,0.5,0.4,0,1,0
Colby Lewis,Charlotte,A10,9,2,87,18.4,40.9,40.9,0,8.6,0,12.1,0,0,0,0,1,0,3,10,0.3,0,0,0,Sr,6-2,20,0.0370074,86.4467,3.1,2013,10235,all,,0,0,0,0,1,,0,0,0,
Jeff Withey,Kansas,B12,37,76,113.7,21,58.3,62.1,8.8,20.9,6.2,17.8,137,192,0.714,184,317,0.58,1,1,1,13.7,1.4,60.4,Sr,7-0,5,3.75574,117.879,2.7,2013,10238,all,,0.4794222,139,202,45,115,0.6881,0.3913,50,54,0.9259
